data;
param m := 20;
param n := 200;
param c :=
    20 182 85
    20 183 45
    20 184 69
    20 185 49
    20 186 29
    20 187 12
    20 188 11
    20 189 78
    20 190 87
    20 191 82
    20 192 50
    20 193 32
    20 194 55
    20 195 84
    20 196 48
    20 197 46
    20 198 18
    20 199 46
    20 200 20;
param b :=
    1 407
    2 417
    3 416
    4 418
    5 401
    6 410
    7 402
    8 379
    9 384
    10 415
    11 402
    12 404
    13 427
    14 403
    15 393
    16 386
    17 421
    18 406
    19 400
    20 428;
end;
